EmailID,Type,Sender,Subject,Body,Link,LinkText,sender_mismatch,request_credentials,subject_suspecious,urgent,offer,link_mismatch
277,ham,jobs@arizona.edu,Name: Amazon opportunities follow up,"Hey John, It is me again. I wanted to touch base to see if you had the opportunity to take a look at some of the job openings I have sent your way.  I think they would be a great fit. View Jobs Arizona Job Department values your privacy and is not affiliated with the state of Arizona One-click Unsub To unsubscribe from Arizona Job Department, please click here. This email was sent to sit@email.arizona.edu Percipio Holdings Marketing Preferences 625 Massachusetts Ave Cambridge, MA 02139 Privacy Policy",http://ArizonaJobs.com,View Jobs,0,0,0,0,0,0
278,ham,jobs@arizona.edu,Name: Front Office Assistant opportunities follow up,"Hey Jane, It is me again. I wanted to touch base to see if you had the opportunity to take a look at some of the job openings I have sent your way. I think they would be a great fit. View Jobs Arizona Job Department values your privacy and is not affiliated with the state of Arizona One-click Unsub To unsubscribe from Arizona Job Department, please click here. This email was sent to sit@email.arizona.edu Percipio Holdings Marketing Preferences 625 Massachusetts Ave Cambridge, MA 02139 Privacy Policy",http://ArizonaJobs.com,View Jobs,0,0,0,0,0,0
279,ham,jobs@arizona.edu,Name: Receptionist opportunities follow up,"Hey John, It is me again. I wanted to touch base to see if you had the opportunity to take a look at some of the job openings I have sent your way. I think they would be a great fit. View Jobs Cheers! Karen McLean Administrator Arizona Job Department",http://ArizonaJobs.com,View Jobs,0,0,0,0,0,0
280,ham,no_reply@simplebills.com,Here's How to Manage Your Utilities!,"Good news Jane! Your property has teamed up with SimpleBills as an option to make paying utility bills easier than ever! With SimpleBills, you do not have to pay any utility deposits or set up utilities under your name. Once you choose to complete your account, you will be able to view your utility bills and make payments. Your account will allow you to see your billing history, view PDFs of your bills and more. What's Next? Follow this link to complete your account. The SimpleBills Team Please do not respond directly to this e-mail. The e-mail account is not monitored.",http://simplebills.com/accountsetup,link,0,0,0,0,0,0
281,ham,help@arizona.edu,Order Invoice: 100613319673,"University of Arizona Dear John, Thank you for your order. Order SummaryOrder Information Order Number:100613319673 Date Ordered: 2023-02-20 2:43 PM Eastern Daylight Time Name: John Smith Email:sit@email.arizona.edu Items View details to retrieve your order items Amount 1. Microsoft Windows 10 Education (Multilanguage) - Download - Product KeyFree Subtotal:Free Taxes:-- Total:Free Please ensure all information listed above is correct and keep this invoice for your records. If you have any questions, please see the Help page of the WebStore. Thank you, University of Arizona",none,none,0,0,0,0,0,0
282,ham,thompsonb@avg.com,"FREE Antivirus & TuneUp for PC, Mac, Android ","Dear Valued Customer, AVG Technologies is offering a free special on our leading antivirus software. Protect your personal information with our powerful all-in-one antivirus and tuneup software, available on all platforms. For more information, visit this link. Bill Thompson AVG Technologies P.O. BOX 5671 Emeryville, California",https://www.avg.com/en-us/homepage/,this link,0,0,0,0,0,0
283,ham,walton@mcafee.com,Protect your Computer with McAfee ,"Dear User, Your computer may be at risk for malicious activity and personal information hijacks. Many antivirus programs on the market are not kept up to date with the latest developments in cybersecurity. McAfee is different, however, in that we constantly strive to protect your sensitive information. For one low payment, you can receive the latest edition of our computer protection software. Please visit our website at this link. Carl Walton McAfee, Inc. CEO Santa Clara, California",https://www.mcafee.com/us/index.html/,this link,0,0,0,0,0,0
284,ham,johnson@norton.com,Virus Protection ,"Dear Sir or Madam, Do you know if your computer is at risk of a data breach? If not, take advantage of our newly discounted computer analytic tool. Our antivirus tool will assess the security level of your computer and remove any potential threats. For a one-time payment of $9.99, you can ensure the safety of your information! For more information on this offer, please visit our website at this link. Linda Johnson Norton, by Symantec",https://us.norton.com/antivirus/,this link,0,0,0,0,0,0
285,ham,jsmith@gmail.com,Neighborhood Watch ,"Dear Jane, Hello, my name is John, and I am president of the neighborhood watch team in your area. I am writing to inform you that we are now accepting new applications to the neighborhood watch executive board. With summer inbound, I feel the need to increase the number of members devoted to protecting our neighborhood and children. If you are ready for this responsibility, please consider this linked application.  Bless, John, President of Watchdogs",http://www.neighborhoodwatch.com/summerapplication.html/,linked application,0,0,0,0,0,0
286,ham,support@apple.com,Apple iCloud Security ,"Dear John, Your AppleID was used to sign in to iCloud on an iPhone 6S in Tucson, Arizona at 7:06 PM on Monday, February 8, 2023. If this was your sign-in, please disregard this email. If this was not your sign in, please contact Apple Support at this link. iCloud Authentication Services Copyright 2018 Apple Inc. All Rights Reserved",https://support.apple.com/,this link,0,0,0,0,0,0
287,ham,jconnor@avg.com,Renew your Antivirus Subscription ,"Mr. Smith, Our records indicate that your subscription to AVG Antivirus Plus is about to expire. You have one week to renew your software license. If you choose to cancel your subscription, your account will revert back to trial status. Renew your license here. James Connor Account Services AVG Technologies",http://www.avg.com/renew/,here,0,0,0,0,0,0
288,ham,security@mcafee.com,McAfee Internet Protection ,"Dear Jane, Our efforts to protect your information will continue despite the increased trend in malicious software. McAfee seeks to end all threats of data breaches and information hijacks. We are determined to ensure internet safety for a variety of users by combatting all threats from hackers and spammers. We need your help, however, in that we rely on private donors to keep our software free for all. If you are feeling generous, or care to support the cause of safe and free internet browsing, please view this link. Thank you, once again, for all your efforts!",http://www.mcafee.com/donate/,this link,0,0,0,0,0,0
289,ham,cweathers@arizona.edu,Safety Forum and Seminar ,"Dear John, Many students at the University of Arizona are vulnerable to data breaches and poor computer security. The Computer Science department is offering a free series of seminars to educate students in the methods of digital security. If you are interested in attending, please sign up here to reserve your seat! Protect yourself and your sensitive information! Craig Weathers University of Arizona, Computer Science",http://www.cs.arizona.edu/rsvp/,here,0,0,0,0,0,0
290,ham,jsmith@gmail.com,Security in your Neighborhood ,"Dear Jane, Watchdogs is a local, neighborhood watch group aimed at protecting you and your loved ones. Get on board to help our organization thrive and eliminate threats to your safety! Since our organization started, we have decreased the number of break-ins and domestic disturbances in your area. We need your help, however, in keeping our organization alive. For more information on our organization and how you can contribute, visit this link. John Smith President, Neighborhood Watchdogs",http://www.watchdogs.com/about/join/,this link,0,0,0,0,0,0
291,ham,jrichards@insideinsights.com,Free Trial of our Newsletter,"Dear John, You are receiving this email because your friend Jane recommended our publication! Collect your free February edition of our new political newsletter inside Insights. In America's political landscape, it is getting increasingly harder to assess the credibility of certain news sources for accuracy and unpartisan reporting. This is why many people are turning to our monthly newsletter inside Insight. We want you to experience our publication and the convenience of unbiased news by offering you a free trial of our publication. CLICK HERE. You can cancel at any time without any financial stipulations! Thank you, Jim Richards Chief Editor, Inside Insights El Paso, Texas",http://www.insideinsights.com/promotion/,CLICK HERE,0,0,0,0,0,0
292,ham,m.lou@gmail.com,Neighborhood Watch Forum ,"Hello Jane! My name is Mary, and I am one of your neighbors. I'm reaching out to inform you of a new blog I started, aimed at improving the awareness of all residents in our neighborhood. If you see any suspicious activity, such as an unknown person loitering in the neighborhood, please make a post on the blog to inform all the other residents in your neighborhood. Here is a link to the forum. Feel free to reply to this email with any questions or concerns. I look forward to your participation! Best, Mary Lou",http://www.protectmyneighbors.com/about/how.html/,link to the forum,0,0,0,0,0,0
293,ham,jsmith@gmail.com,Nightwatch Protection Services ,"Hello Jane, I hope all is well. I am reaching out to inform you of our neighborhood's new subscription to Nightwatch Co. Recently, more and more homes in our neighborhood have been broken into. As president of our neighborhood watch group, I find it imperative to inform all our neighbors of our efforts to safeguard your safety. For more information about our recent subscription to Nightwatch Co., click this link. Thank you for considering our neighborhood's safety! Name John Smith, Watchdogs Neighborhood Watch",http://www.nightwatch.com/about/,this link,0,0,0,0,0,0
294,ham,jsmith@gmail.com,Secure your Home with Nightwatch!,"Jane, Protect your home and neighbors with our award-winning home security program. At Nightwatch Co., we are devoted to ensuring the safety of thousands of neighborhoods in America. With our latest home protection technology, you can sleep well knowing your home is safe against domestic threats. Visit this link to receive 55% off our home security program. This offer will expire in five days, however, so do not miss out! Thank you, John Smith President, Nightwatch Co. Anaheim, California",http://www.nightwatch.com/home/securityprogram/,this link,0,0,0,0,0,0
295,ham,lcrane@workmail.com,Password Update Required ,"Hello John, Our records indicate that your WorkMail password has been compromised. If you fail to update your password within the next 48 hours, your work-mail account will be closed. Please update your password using our secure form at this link to continue using our services. Thank you, Leslie Crane Account Services, WorkMail",http://workmail.com/account/update/,this link,0,0,0,0,0,0
296,ham,rjames@arizona.edu,Government Study Participation ,"Dear Jane, The University of Arizona is conducting a study on the general perception of America's government. Despite your political stance, we can all agree that a government needs to be legitimate for proper and just functioning at all levels. To accomplish this, you, as a citizen, must hold government officials accountable to ensure transparency. Our study aims at analyzing this consensus. We need your help in spreading word about our study and helping in the data collection process. For more information about our study and how you can participate, please visit this link. Thank you for your time! Robert James School of Government & Public Policy University of Arizona",http://www.sgpp.arizona.edu/research/008/about/,this link,0,0,0,0,0,0
297,ham,mthompson@change.org,Signatures Needed ,"Hello John, My name is Mary from your local farmer's market AgriPure. As a valued customer, I'm certain you want to continue shopping from my stand at AgriPure. Due to a recent decline in sales, I'm on the verge of losing my place in the market. I'm getting a petition together to prevent this from happening, so I am able to provide you with the best food products around. Sign the petition at this link to ensure I can continue to do what I love. Thank you for your loyalty as a customer! Mary Thompson AgriPure, Tucson, Arizona",http://www.change.org/agripure/,this link,0,0,0,0,0,0
298,ham,jbooker@tucsonlibraries.com,Fundraiser Donation Needed ,"Dear Jane, My name is Jennifer, and I am with your local library executive board. I am reaching out to you because we are gathering donations for our new fundraiser! Our fundraiser is aimed at increasing the number and variety of books available at Tucson's public libraries. By donating any amount over $5, we will send you a free book chosen at random! There are only a few days left to donate! Please donate at this link. Thank you for your contribution! Jennifer Booker Tucson's Public Libraries",http://www.tucsonlibraries.com/community/projects/donate/,this link,0,0,0,0,0,0
299,ham,choover@gmail.com,Activists of Tucson,"Hello John, My name is Chris, and this email serves as a personal invitation to Tucson's second annual Celebration of Clean Food Festival. Our festival seeks to educate people on the healthy alternatives to animal-based food products. Help end the abuse behind exploiting animals for unnecessary nutrition by attending the festival. We will offer a variety of educational opportunities, such as cooking demonstrations, in an effort to show Tucson how beneficial a plant-based diet really is. For more information related to the festival, visit our website. I look forward to seeing you there! Sincerely, Chris Hoover President, Celebration of Clean Food Festival Tucson, Arizona",http://www.cleanfoodfest.com/about.html/,our website,0,0,0,0,0,0
300,ham,mboyle@dmv.org,Update your Voter Information ,"Dear Jane, Your voter registration could not be completed on Wednesday, January 17, 2018. Our records indicate that the information you provided on the voter registration form are currently out of date. If you fail to update this information soon, you will not be able to participate in any upcoming elections. Please update your information here. Marissa Boyle Arizona Bureau for Voter Information",http://www.dmv.org/az-arizona/voter-registration/update/,here,0,0,0,0,0,0
301,ham,gshah@arizona.edu,University Survey on Cultural Center ,"Hello John, The University of Arizona is hosting a survey for on-campus residents to assess the construction of a new cultural center. Although this cultural center will not endorse any specific religious or cultural methodologies, it has raised concerns about where it should be located on campus. You have been selected as part of a random sample of on-campus residents living on or near the University of Arizona campus. Please follow this link to complete the survey. Thank you, Gregory Shah University of Arizona",http://www.surveymonkey.com/uofa/new.html/,this link,0,0,0,0,0,0
302,ham,dharris@petjustice.com,Donation Needed ,"Dear Jane, Did you know that 3 in 10 domestic animals are abused every year? Did you also know that most animal abuse cases are left disregarded by law enforcement? If you would like to change these sad statistics, consider donating to our organization Pet Justice. Last year we raised over $20,000 and decreased these harrowing statistics. This year, we are aiming to raise twice that amount to continue our efforts in ending animal cruelty at the national level. Remember, any amount helps! Please DONATE HERE to fight the injustice surrounding animal abuse. Thank you for your support! Dale Harris CEO, Pet Justice Tucson, Arizona",http://www.petjustice.com/fundraiser/donate/,DONATE HERE,0,0,0,0,0,0
303,ham,pwright@change.org,Amendment 33 Petition ,"Hello John, Do you want to end tuition hikes in Arizona? If you want to make college education more accessible and affordable for all, then sign our petition against Amendment 33. With tuition on the rise, more and more students are turned off from college education due to its high financial investment. Amendment 33 will only increase tuition prices, further solidifying the schism between those who can afford college and those who cannot. Please sign the petition to ensure no one is left behind. Phil Wright Outreach Activist",http://www.change.org/amendment33/,sign the petition,0,0,0,0,0,0
304,ham,kfitzgerald@change.org,Sign our Animal Rights Petition!,"Jane, Join the community of animal rights activists who want to end all forms of animal cruelty! All it takes is a signature to make a big difference. At PETA, we are determined to end animal cruelty by any means necessary. It is not an easy endeavor, however, as many stones go unturned without national support. Which is why we are reaching out to you for support. Visit our website to get involved in the crusade against animal abuse! Thank you for your continued support. Kyle Fitzgerald President, PETA (People for the Ethical Treatment of Animals)",http://www.change.org/animalrightspeta/,our website,0,0,0,0,0,0
305,ham,lparker@change.org,Join the Movement for Better Education!,"Dear John, Over 5000 residents in your city have signed the petition to improve education through legislative outreach! If you want to join the movement and improve the status of education in Tucson, Arizona then please sign our petition. Join us in the fight for better education! One signature can make all the difference in the world. Thank you, Laura Parker Tucson's Residents for Change",http://www.change.org/arizona/fightforeducation/,sign our petition,0,0,0,0,0,0
306,ham,rgrant@change.org,Petition for Animal Rights,"Hi Jane, My name is Roger, and I am a member in your community devoted to raising awareness about animal cruelty and injustice. I have put together a petition for all of our neighbors to sign, in an effort to end domestic animal abuse. If you have second thoughts about signing my petition, reconsider the rights of your own pets at home. You can find the petition here. Simply putting your name on the form will make the difference we need to ensure the safety and rights of all our pets. Thank you, Roger Grant Communications Assistant, Animal Rights Activists of Tucson Tucson, Arizona",http://www.change.org/animalrights/,here,0,0,0,0,0,0
307,ham,gcurtis@change.org,Homeless Petition for Tucson,"Dear John, I am gathering signatures for a petition aimed at persuading city council to figure a method for mobilizing Tucson's homeless away from the University of Arizona and downtown. If you would like to contribute to the relocation of homeless individuals toward safe and clean facilities, then please sign my petition. Sincerely, Greg Curtis Secretary, Tucson Safety Committee",http://www.change.org/careforthehomeless/,sign my petition,0,0,0,0,0,0
308,ham,jolson@change.org,Tucson's Animal Petition ,"Jane, We only need 20 more signatures for our petition against domestic animal abuse in Tucson. With your help, we can safeguard against the horrors of animal abuse that unfortunately plague our community. Be a voice for all of our pets, by signing the petition for animal justice in Tucson. Together, we can work to create a safe environment for all domestic animals. Visit our website to make a difference. Thank you, Jennifer Olson Animal Equality Tucson, Arizona",http://www.change.org/tucsonanimalrights/,our website,0,0,0,0,0,0
309,ham,whunter@christiansforgod.com,Biblical Fundraiser ,"Hello John, My name is William, and I am writing to you as president of the Foundation of Christians for God. We are an organization dedicated to bringing all Christian Americans closer to God through church construction and renovation. Our goal is to raise over $10,000 this year in our annual fundraiser. We need your contribution so we can continue doing what we love. For more information about our organization, and how you can help deepen the relationship between Christians and God, proceed to this link. God Bless, William Hunter President, Foundation of Christians for God Tucson, Arizona",http://www.christiansforgod.com/fundraiser/about/,this link,0,0,0,0,0,0
310,ham,gharmon@gmail.com,Community Outreach,"Dear Jane, My name is George Harmon, and I recently moved to Tucson a few weeks ago. I received your email from a directory of members in botany club. I am having trouble finding good friends, and hope that I will find a community soon who is just as passionate about botany as I am. To aid my efforts, I have put together a social group aimed at making friends with people like us. Here is a link to the group's blog. I hope you will consider joining! Thank you, George Harmon",http://www.botanyenthusiaststucson.com/blog/,Here,0,0,0,0,0,0
311,ham,cmcdaniel@gmail.com,Tucson Art Show,"Hi John, My name is Cynthia, and if you are receiving this email, then you have been cordially invited to the eighth annual Tucson Art Show and Gallery! The Tucson Art Show is a wonderful opportunity to meet local artists, view their work, and have an opportunity to showcase your own work! The event will be head on Congress Street this Saturday from 4 p.m. to 11 p.m. If you are interested in going, or want more information, please visit our website. I hope to see you there! Sincerely, Cynthia McDaniel Director, Tucson Art Show and Gallery",http://www.tucsonartshow.com/about/,our website,0,0,0,0,0,0
312,ham,no_reply@facebook.com,Gift Received!,"Dear Jane, Your friend Elizabeth has sent you a gift through Facebook Messenger! To redeem your gift, please log in to messenger or go to this link. Facebook, Inc. Menlo Park, California United States of America",http://facebook.com/redeem/elizabeth0239/,this link,0,0,0,0,0,0
313,ham,lbaker@tucsonlibs.com,Free Lunch at your Local Library,"Hello John, We would like you to join us on Wednesday, February 14th for a free lunch at the downtown library! The luncheon is Valentine's Day themed. We are offering a wide variety of food options, including assortments of candy and chocolate desserts! For more information about the event, please visit our homepage. Hope to see you there! Lisa Baker Event Coordinator, Tucson Public Libraries",http://www.tucsonlibs.com/home/,our homepage,0,0,0,0,0,0
314,ham,jbryant@bumc.com,Message Received,"Dear Jane, This is Banner University Medical Center emailing you on Betty's behalf. We regret to inform you that your friend Betty has passed away. She requested that a message be sent to this email address with a request to visit her website one last time. The link is attached here. Best Wishes, Joseph Bryant Banner University Medical Center Tucson, Arizona 85641",http://www.bettyscorner.com/lastwords/,here,0,0,0,0,0,0
315,ham,bmays@gmail.com,Tucson Science Enthusiasts Club,"Dear John, You have been selected to join the Tucson Science Enthusiasts Club! We are a club of passionate researchers at the University of Arizona who are dedicated to the latest developments in science. Based on a referral from a friend, we think you would be a great fit! We meet once a month to discuss our research, and to discuss the broad spectrum of global scientific research. For more information about our organization, and directions on how to join, please visit our website. Sincerely, Bryan Mays President, Tucson Science Enthusiasts",http://www.tucsonlovesscience.com/about/new/,our website,0,0,0,0,0,0
316,ham,rpatterson@tullyelementary.edu,Volunteers Needed,"Hello Jane, Tully Elementary Accelerated Magnet School in Tucson, Arizona is looking for volunteers to help with a new after school program. The program is aimed at ensuring students safety in low-income areas after the school day has ended. Our after-school program will build social and scholastic skills in students who participate. We seek to create a safe environment where students can have fun, while also building good character traits. If you are interested in helping out, please sign up here. Thank you, Robert Patterson Vice Principal, Tully Elementary Tucson, Arizona 85641",http://www.tullyelementary.edu/activities/afterschool/join/,here,0,0,0,0,0,0
317,ham,tmason@gmail.com,Vote Now!,"Dear John, The sixth annual Tucson Pop and Arts Festival is almost under way! Before we release the lineup, however, we still need to figure our headliner for the event. You can vote below to select the artist you want to see perform live at our festival! Please vote soon, at this link, as we only have three days left to decide! We ca not wait to see you there! Trevor Mason Event Coordinator, Tucson Pop and Arts Festival",http://www.tucsonpopfestival.com/2018/vote/,at this link,0,0,0,0,0,0
318,ham,ogomez@tucsoncooks.com,Tucson Cooks!,"Hello Jane, You have been cordially invited to join the Tucson Cooking Club! We received your email from a previous membership to our club Tucson Eats! If you enjoyed that club, then you will love our new club! We will explore a variety of unique and tasty recipes, showing you how to cook these wonderful dishes live! If you plan on joining, please fill out our quick questionnaire on which recipes you would like to learn! We ca not wait to see what's in store! Olivia Gomez Recruitment, Tucson Cooking Club",http://www.tucsoncooks.com/survey/,questionnaire,0,0,0,0,0,0
319,ham,adavis@tucsonmeets.com,Tucson Meets!,"Hello John, We recently launched a new smartphone application named ""Tucson Meets!"" aimed at bringing people closer together based on common interests and schedules. You have been referred to our emailing list by a friend, who wants you to experience our revolutionary social media platform! Follow this link if you wish to join. Thank you, Alan Davis Recruitment, Tucson Meets! Tucson, Arizona 85641",http://www.tucsonmeets.com/new/,this link,0,0,0,0,0,0
320,ham,jenny@jennyshoney.com,Hello!,"Hey Jane, This is Jenny, from the Tucson Farmer's Market! You came to my stand and purchased some of my fresh honey. We briefly talked about our passion for clean and pure honey before exchanging emails. I was thinking maybe we could meet up for a cup of coffee or lunch. I believe we can be great friends! Please visit my blog to discuss your love for honey with some of my other friendly patrons. Hope to hear from you soon! Jenny Schmidt ",http://www.jennyshoney.com/blog/,my blog,0,0,0,0,0,0
321,ham,stevens@tucsondrinks.com,Tucson Drinks!,"Dear John, My name is Amanda, and I am writing you as an invitation to Tucson Drinks! We are a wine-tasting club based in Tucson, Arizona. I believe you would be a great fit for our club based on your previous working experiences in a winery. If you wish to share your love of wine with us, please sign up here. We hope to hear from you soon! Sincerely, Amanda Stevens Recruitment, Tucson Drinks! Tucson, Arizona 85641",http://www.tucsondrinks.com/about/new/,sign up here,0,0,0,0,0,0
322,ham,offers@amazon.com,Send a Free Gift on Us!,"Dear Jane, Amazon is offering its users a limited time offer of a free gift! Send a free gift to any of your close relatives or friends, at no charge! This offer is limited and must be redeemed within the next 48 hours. Show your loved ones how much you care by redeeming this promotion at this link. This offer will expire in 2 days. Amazon.com Seattle, Washington United States of America",http://www.amazon.com/seasonal/promotion/,this link,0,0,0,0,0,0
323,ham,no_reply@facebook.com,Invitation Received ,"Dear John, You have received an invitation through Facebook Messenger to the following event: ""Jordan's Summer Pool Party: 5:00 PM - 11:00 PM"". VIEW INVITATION Facebook, Inc. Menlo Park, California United States of America",http://www.facebook.com/messenger/inbox/,VIEW INVITATION,0,0,0,0,0,0
324,ham,support@dfwpharmacy.com,Medication Fees Lowered,"Hello Jane, Thousands of adults are paying too much for their prescription medications. Manufacturers have increased their efficiency of producing medications such as atenolol and levothyroxine making capsules at half the cost. If you currently take these medications, and would like more information on how to save money, please log into your DFW Wellness Pharmacy account. Sincerely, DFW Wellness Pharmacy",http://www.dfwpharmacy.com/accessyouraccountlogin/,DFW Wellness Pharmacy account,0,0,0,0,0,0
325,ham,support@americanheartassociation.com,Heart Disease Screening,"Dear John, Heart disease is the leading cause of death for both men and women in the United States. If you think you may be at risk for heart disease, you may want to take a moment to look at our webpage below. We offer advice on how to reduce the risks of heart disease and, if eligible, you may be able to sign up for a health screening. TAKE THE SURVEY Sincerely, The American Heart Association",http://www.americanheartassociation.com/prescreening-survey/,TAKE THE SURVEY,0,0,0,0,0,0
326,ham,support@dfwpharmacy.com,Free Trial Medication,"Hello, We at DFW Wellness Pharmacy would like to thank you for your continued patronage. As a valued customer we are offering you a free trial of atenolol, a treatment for hypertension. If you are interested in this offer, please fill out the short survey from the link below to see if you qualify. TAKE THE SURVEY Thank you, DFW Wellness Pharmacy",http://www.dfwwellnesspharmacy.com/atenololfreetrialoffer/,TAKE THE SURVEY,0,0,0,0,0,0
327,ham,lhawkins@greyershealthinsurance.com,Health Insurance Account Upgrade,"Dear Jane, Greyer's Health Insurance appreciates your continued patronage. We would like to thank you by offering an upgrade to your current account. If you would like to learn more information about this offer please visit our homepage. Thank you, Lisa Hawkins Greyer's Health Insurance",http://www.greyershealthinsurance.com/upgrade-accountinformation/,visit our homepage,0,0,0,0,0,0
328,ham,no_reply@universityhealthservices.com,Access to Test Results,"Hello, An electronic version of the test results from your most recent visit are now available to view online. If you would like to view your results, please log into your patient portal account by clicking this link. University Health Services",http://www.universityhealthservices.com/patientportalaccess/,this link,0,0,0,0,0,0
329,ham,support@southwestalliedphysicians.com,Update Account Information,"Dear John, Your current account information needs to be updated. If you do not update your account information before your next appointment you will need to reschedule your future appointment. Log in to your online account. Thank you, Northwest Allied Physicians",http://www.southwestalliedphysicians.com/patientportal-account/,Log in to your online account,0,0,0,0,0,0
330,ham,admin@georgiaresearch.com,Alzheimer's Disease Research,"Hello, Alzheimer's Disease is a progressive disease that destroys memory and can be detrimental to other important cognitive functions. Researchers at the University of Georgia are studying cognition and aging in older adults to try to identify risk factors that may lead to early symptoms of dementia. Any donation to this study would be greatly appreciated. If you would like to donate, please follow this link. Thank you, University of Georgia Research Advisors",http://www.georgiaresearch.com/donate/cognitionandaging/,this link,0,0,0,0,0,0
331,ham,admin@georgiaresearch.com,Cognition and Aging Study,"Hello, You have recently been a participant in one of our research studies. Our new study we are currently running is looking at cognitive functions in healthy adults ages 60-90. Your participation will help us study how adults age, and what risks could be linked to Alzheimer's Disease. If you would like to be a participant in our current research study, please visit our webpage to complete an online pre-screening. Thank you, Stacey Velasquez Research Assistant Cognition and Aging Lab",http://www.georgiaresearch.com/cognitionandaging-prescreening/,visit our webpage,0,0,0,0,0,0
332,ham,barnett@universityofgeorgiahealth.com,Body Smart Program - Weight Loss ,"Dear Jane, Many adults, just like you, struggle to find healthy weight loss programs that are safe and effective. Physicians and dieticians at University of Georgia Health Services have approved our new program, Body Smart, which thousands of others are already trying. If you would like to learn more information about how to become a member of this program, please visit our website. Kevin Barnett Body Smart Project Manager",http://www.universityofgeorgiahealth.com/bodysmart/,visit our website,0,0,0,0,0,0
333,ham,wperez@everydayfitness.com,Everyday Fitness has a new location,"Hello, Everyday Fitness has opened a new location next to you. Our brand-new facility includes state-of-the-art equipment, group fitness classes, pool, and more. Join the rest of your community and sign up for a membership today. Visit our homepage. Sincerely, Walter Perez Everyday Fitness Recruiter",http://www.everydayfitness.com/membership-signup/,Visit our homepage,0,0,0,0,0,0
334,ham,admin@everydayfitness.com,Everyday Fitness Membership Offer ,"Hello John, We just opened a new location in your area and we want you to join the Everyday Fitness team. As part of a promotion we would like to offer an exclusive deal on membership just for you! To learn more please visit our website. Hope to see you at Everyday Fitness soon! Sincerely, The Everyday Fitness Team",http://www.everydayfitness.com/enrollmentcode-special/,visit our website,0,0,0,0,0,0
335,ham,ethompson@pureprotein.com,Protein suggestion for you,"Dear Jane, This is Erica from Everyday Fitness. I heard you were looking for a new protein powder. I use a plant-based protein powder called Pure Protein and I thought you would be interested in trying it. I order straight from the website. If you have any questions do not hesitate to ask me! Sincerely, Erica Thompson",http://www.pureprotein.com/shop/,the website,0,0,0,0,0,0
336,ham,jwilson@eatrightinc.com,Eat Right Inc. Free Offer,"Hello, Eat Right Inc. has hundreds of meal options available for all lifestyles and dietary needs. We would like to offer you a one-month trial session for free, so you can create your own healthy meals that will be delivered straight to your door. This offer will only last for 48 hours, so sign up now at this link. Sincerely, Justin Wilson",http://www.eatrightinc.com/promotionaloffer/,this link,0,0,0,0,0,0
337,ham,kchristensen@globefitness.com,Globe Fitness Membership Discount,"Dear John, Globe Fitness just opened a location near you! For the first month, we are offering you a discount on a membership. To learn more information about this deal, visit our website. Hurry, because this deal will expire in 48 hours! Hope to see you in our facility soon! Kenneth Christensen Globe Fitness Recruiter",http://www.globefitness.com/membership/,visit our website,0,0,0,0,0,0
338,ham,support@bodysmartgym.com,Overdue Fees,"Hello, Your account shows outstanding balances that are overdue. According to our records, you owe Body Smart Gym $39.99 for last month's membership. Payment is due by the end of this month and if not a $50.00 late fee will be added to your dues. To review your account balances and to pay fees, please log into your account. Sincerely, The Body Smart Team",http://www.bodysmartgym.com/account/login/,log into your account,0,0,0,0,0,0
339,ham,lhuang@parkingandtransportation.com,Parking Ticket Fees are Overdue,"Dear Jane, You have been issued a parking ticket that has not been paid. The ticket was issued on January 12 and payment of $75.00 was due February 17. If you do not pay $75.00 by February 28, legal consequences will occur and an additional $50.00 late fee will be added to your charges. If you would like to pay your fee and/or contest your ticket, please visit this link. Thank you, Lisa Huang Parking and Transportation Services",http://www.parkingandtransportation.com/ticket12994628/,this link,0,0,0,0,0,0
340,ham,dsmith@legalactions.com,Let Us Assist You,"Dear John, Thank you for your recent interest in Smith Law Firm. We would like to offer you our assistance with fighting you traffic ticket. If you would like to learn more information about the services we can offer you, please visit this link. Thank you, David Smith Smith Law Firm",http://www.legalactions.com/homepageandcontact/,this link,0,0,0,0,0,0
341,ham,lolsen@parientelawfirm.com,Free Consultation for Assistance in Court,"Dear Jane, My name is Leon Olsen from Pariente Law Firm. We recently assisted you in court within the past year. As a thank you for choosing us to represent you, we would like to offer you a free consultation if you ever need our assistance again. If you would like our assistance again for a specific case please visit this link to schedule an appointment. Sincerely, Leon Olsen Pariente Law Firm",http://www.parientelawfirm.com/consultation/,this link,0,0,0,0,0,0
342,ham,no_reply@parkingandtransportation.com,Please Pay Your Parking Violation,"Hello, You have a parking violation ticket that has not been paid. This ticket was issued on January 21st and payment was due February 18th. To pay for your ticket and/or contest it please visit this link. If you have questions or concerns, please contact University Parking and Transportation Services at 1-800-394-1833. Thank you, University Parking and Transportation Services",http://www.parkingandtransportation.com/ticket-2948821/,this link,0,0,0,0,0,0
343,ham,no_reply@parkingservices.com,Legal Consequences for Unpaid Parking Ticket,"Hello, According to our records you have an overdue parking fine. Your ticket #388103 was issued on Friday January 25 and is $90.00. Payment was due on February 1st. If you do not pay by February 13th, your parking fine will double, and legal actions may be taken. To pay your fine please visit this link and enter the ticket number above. Thank you, Arizona Parking Services",http://www.parkingservices.com/ticketpayment/,this link,0,0,0,0,0,0
